Beneficiary_ID,Name,Age,Gender,Mobile,Aadhaar,State,District,Village,Occupation,Monthly_Income,Annual_Income,Family_Size,BPL_Status,Ration_Card,Disability,Chronic_Disease,PMJAY_Registered,Eligible,Latitude,Longitude
BEN00155,William Nadkarni,80,Male,1840668330,297180975168,Gujarat,Vadodara,Coimbatore,Student,3866,46392,7,Yes,AAY,No,No,No,Yes,31.581559,87.546956
BEN00156,Dalaja Bhat,85,Male,8965362262,368714638271,Madhya Pradesh,Gwalior,Bhimavaram,Labourer,34584,415008,4,No,None,No,No,No,No,18.818496,79.774795
BEN00157,Laksh Bera,28,Male,6993598938,464146123458,Uttar Pradesh,Agra,Katni,Labourer,15255,183060,7,Yes,AAY,No,Yes,Yes,No,22.495893,80.58338
BEN00158,Brijesh Dalal,85,Male,7961042756,720807589715,Gujarat,Ahmedabad,Phusro,Labourer,33115,397380,4,No,None,No,No,Yes,No,27.848434,76.130817
BEN00159,Jagvi Dara,58,Male,8644296258,528850089728,Madhya Pradesh,Bhopal,Dindigul,Driver,30152,361824,3,No,None,No,No,Yes,No,24.354788,84.434182
BEN00160,Maanas Sood,67,Male,7092783858,638806010341,Gujarat,Rajkot,Alappuzha,Mechanic,13279,159348,6,Yes,PHH,No,No,Yes,Yes,17.464923,86.389565
BEN00161,Rayaan Khatri,88,Female,7846728156,268654655654,Uttar Pradesh,Agra,Mumbai,Mechanic,59603,715236,3,No,None,No,Yes,Yes,No,15.147044,70.131694
BEN00162,Chandani Prabhakar,67,Female,4305097835,712277588519,Rajasthan,Jodhpur,Hubli–Dharwad,Driver,50277,603324,2,Yes,AAY,No,No,No,No,10.53162,80.498406
BEN00163,Manya Pillay,31,Male,9902873451,894932731407,Gujarat,Vadodara,Ichalkaranji,Farmer,14746,176952,6,No,None,No,No,No,No,16.463573,79.246187
BEN00164,Charvi Kumar,84,Male,1684104064,495467365977,Gujarat,Surat,Nagaon,Teacher,52903,634836,3,Yes,PHH,No,No,Yes,No,20.211968,82.042708
BEN00165,Samarth Rattan,81,Male,1753137842,995202680143,Maharashtra,Pune,Dewas,Mechanic,63012,756144,2,Yes,PHH,Yes,No,No,Yes,33.003751,80.766465
BEN00166,Balendra Radhakrishnan,56,Female,8683094593,998852044823,Gujarat,Surat,Guntakal,Homemaker,29326,351912,8,Yes,PHH,No,No,Yes,No,30.677257,77.450701
BEN00167,Krisha Shroff,32,Male,6271586387,975519582497,Rajasthan,Kota,Guna,Teacher,26583,318996,1,No,None,No,No,Yes,No,32.107172,70.005601
BEN00168,Nihal Sama,35,Female,4787346331,562532367627,Rajasthan,Ajmer,Kirari Suleman Nagar,Homemaker,34722,416664,5,No,None,No,No,Yes,No,21.897806,79.623348
BEN00169,Zashil Radhakrishnan,64,Male,8408205883,464010000787,Gujarat,Ahmedabad,Vellore,Retired,17335,208020,4,No,None,No,No,Yes,No,27.646685,79.588915
BEN00170,Geetika Saxena,19,Male,5929445116,747163762980,Rajasthan,Jaipur,Miryalaguda,Mason,36913,442956,4,No,None,No,No,Yes,No,18.849467,81.428833
BEN00171,Tanay Sem,62,Male,2363388015,672119138752,Gujarat,Surat,Guna,Shopkeeper,66277,795324,2,Yes,AAY,No,Yes,No,No,17.04482,81.204646
BEN00172,Jai Amble,78,Male,0237238040,369468350490,Rajasthan,Kota,Mirzapur,Retired,60431,725172,8,Yes,PHH,No,No,Yes,No,11.171518,91.201454
BEN00173,Rachana Ramanathan,88,Male,5432221676,777476924384,Gujarat,Surat,Thrissur,Retired,46383,556596,7,No,None,No,No,Yes,No,27.061929,79.471889
BEN00174,Balveer Datta,72,Female,7273188368,316148459341,Uttar Pradesh,Varanasi,Narasaraopet,Mechanic,3583,42996,4,Yes,AAY,No,No,Yes,Yes,33.287401,73.421835
BEN00175,Mahika Ahluwalia,51,Female,6276060891,429856122800,Rajasthan,Jaipur,Madhyamgram,Homemaker,44078,528936,7,No,None,No,No,No,No,13.003298,87.534077
BEN00176,George Warrior,28,Male,1506894029,303680400651,Gujarat,Bhavnagar,Junagadh,Tailor,44049,528588,2,Yes,PHH,No,No,Yes,No,25.296349,84.669375
BEN00177,Eiravati Jaggi,40,Male,0329494070,656462757843,Rajasthan,Udaipur,Shimoga,Farmer,67178,806136,5,Yes,PHH,No,No,Yes,No,22.053659,73.658726
BEN00178,Eesha Setty,80,Female,9537119483,605864427242,Rajasthan,Ajmer,Vellore,Teacher,61176,734112,8,Yes,AAY,No,No,Yes,No,14.520459,76.371439
BEN00179,Frado Karpe,88,Male,9629385117,213495175185,Gujarat,Vadodara,Bihar Sharif,Farmer,17969,215628,5,No,None,No,No,No,No,30.04012,80.799631
BEN00180,Liam Prasad,22,Female,0344692955,858439357986,Uttar Pradesh,Agra,Burhanpur,Mechanic,37447,449364,6,No,None,Yes,No,Yes,Yes,14.871436,91.510379
BEN00181,Kamya Goyal,72,Male,9260785366,420851467786,Maharashtra,Aurangabad,Haldia,Homemaker,21249,254988,4,No,None,No,No,Yes,No,23.624288,77.385955
BEN00182,Hemal Kunda,52,Male,1245870275,374141241904,Maharashtra,Aurangabad,Mau,Driver,20771,249252,7,No,None,No,No,Yes,No,15.24064,88.630451
BEN00183,Pavani Rastogi,36,Female,2399851162,507494975195,Rajasthan,Ajmer,Begusarai,Student,57293,687516,7,No,None,No,No,Yes,No,29.744269,88.146405
BEN00184,Shravya Hegde,59,Male,1582580194,642075774411,Rajasthan,Ajmer,Siwan,Tailor,15208,182496,8,No,None,No,No,No,No,14.317068,80.45965
BEN00185,Ekiya Zacharia,54,Female,8282805022,275482277426,Maharashtra,Nagpur,Pali,Retired,20117,241404,8,No,None,No,No,Yes,No,30.732803,81.327871
BEN00186,Vaishnavi Chaudhari,18,Female,3091407537,831741497149,Rajasthan,Ajmer,Thrissur,Labourer,29518,354216,3,No,None,No,No,No,No,26.983051,75.261289
BEN00187,Warhi Gandhi,68,Female,2968735511,110501482282,Uttar Pradesh,Lucknow,Surendranagar Dudhrej,Driver,33689,404268,7,No,None,No,Yes,Yes,No,25.216705,83.063883
BEN00188,Yasti Bedi,33,Female,0138746313,996675185035,Madhya Pradesh,Indore,Shahjahanpur,Shopkeeper,20324,243888,8,Yes,PHH,No,No,Yes,No,33.548681,71.97675
BEN00189,Yutika Bobal,26,Male,1215614722,236375715642,Uttar Pradesh,Kanpur,Kurnool,Electrician,24511,294132,8,Yes,PHH,No,No,No,No,10.513953,70.913488
BEN00190,Daniel Shukla,62,Female,3114555822,825192643768,Gujarat,Vadodara,Proddatur,Mechanic,44222,530664,3,Yes,PHH,No,No,Yes,No,35.297098,68.777908
BEN00191,Yoshita Ghosh,84,Male,0079089076,179860320286,Maharashtra,Pune,Rewa,Tailor,54347,652164,5,No,None,No,No,Yes,No,11.269566,82.487894
BEN00192,Ishanvi Vig,64,Female,1786852572,117493366756,Gujarat,Ahmedabad,Ghaziabad,Mechanic,20299,243588,7,No,None,No,No,Yes,No,21.659424,96.633622
BEN00193,Caleb Divan,19,Female,6802293286,541100917930,Gujarat,Ahmedabad,Bhiwani,Nurse,31277,375324,1,No,None,No,No,Yes,No,22.53042,80.047528
BEN00194,Urmi Trivedi,86,Male,8441480350,850115349035,Madhya Pradesh,Ujjain,Hosur,Tailor,39368,472416,2,Yes,PHH,No,No,No,No,25.006678,90.1335
BEN00195,Siddharth Jaggi,73,Male,1955085854,113397905703,Madhya Pradesh,Indore,Srikakulam,Retired,10589,127068,4,Yes,PHH,No,No,Yes,Yes,29.509112,89.479087
BEN00196,Eta Mangat,38,Female,2512483436,398196678410,Uttar Pradesh,Lucknow,Nagpur,Mechanic,48443,581316,5,Yes,AAY,No,No,Yes,No,34.097025,77.71532
BEN00197,Xalak Wali,51,Male,6852231267,841199309488,Gujarat,Ahmedabad,Fatehpur,Driver,68031,816372,8,No,None,Yes,No,Yes,Yes,15.398366,70.984243
BEN00198,Charles Din,83,Male,8004667335,562377724864,Madhya Pradesh,Bhopal,Bhopal,Student,8772,105264,1,Yes,AAY,No,No,Yes,Yes,31.290349,88.706603
BEN00199,Ojas Pradhan,49,Female,6198188905,151459780707,Uttar Pradesh,Agra,Dhanbad,Farmer,44934,539208,5,No,None,No,Yes,Yes,No,13.200986,91.325803
BEN00200,Madhav Golla,77,Female,6289978005,953721873297,Rajasthan,Jaipur,Mango,Nurse,43723,524676,6,Yes,PHH,No,No,Yes,No,26.058808,81.453874
BEN00201,Laban Sura,49,Male,7474980086,911100304578,Uttar Pradesh,Prayagraj,Hubli–Dharwad,Shopkeeper,3835,46020,7,Yes,AAY,No,No,Yes,Yes,8.042399,87.061812
BEN00202,Amol Lalla,44,Male,5407454415,553203914925,Maharashtra,Mumbai,Mahbubnagar,Farmer,58026,696312,8,No,None,No,Yes,Yes,No,34.716958,94.021337
BEN00203,Unnati Bahl,28,Male,4282583219,532936211675,Maharashtra,Nashik,Giridih,Retired,69247,830964,3,No,None,No,No,Yes,No,35.96233,74.86638
BEN00204,Falak Singhal,75,Female,1373324383,230594976994,Maharashtra,Nagpur,Panipat,Labourer,33619,403428,2,No,None,No,No,Yes,No,12.766874,81.515598
BEN00205,Balhaar Ahuja,44,Female,8455657421,882075804310,Gujarat,Rajkot,Srikakulam,Electrician,43410,520920,8,Yes,AAY,No,Yes,Yes,No,32.241818,77.506016
BEN00206,Libni Chandran,68,Male,6817268941,213653610350,Uttar Pradesh,Agra,Bharatpur,Student,42169,506028,5,No,None,No,No,No,No,29.694275,75.245726
BEN00207,Maanas Virk,19,Male,4970915916,121796903985,Uttar Pradesh,Lucknow,Bettiah,Homemaker,32135,385620,3,Yes,AAY,No,No,No,No,24.997444,94.605429
BEN00208,Samar Dube,74,Male,0641815217,571085812402,Madhya Pradesh,Bhopal,Tirunelveli,Nurse,15055,180660,6,Yes,PHH,No,Yes,No,No,19.454962,68.854986
BEN00209,Niharika Taneja,45,Male,1830987029,626351199913,Uttar Pradesh,Agra,Dindigul,Retired,39042,468504,5,No,None,No,No,Yes,No,16.55805,79.947774
BEN00210,Kiaan Mani,53,Female,1826029310,961332145358,Madhya Pradesh,Gwalior,Jorhat,Tailor,20987,251844,7,Yes,AAY,No,No,Yes,No,30.675557,78.414251
BEN00211,Radha Iyer,90,Female,6577845703,943348752593,Rajasthan,Kota,Indore,Farmer,53905,646860,5,Yes,PHH,No,No,No,No,31.450963,81.678847
BEN00212,Sachi Sura,38,Male,7884862182,292608757154,Gujarat,Surat,Ongole,Homemaker,35487,425844,4,Yes,AAY,No,No,Yes,No,32.548648,91.12433
BEN00213,Kritika Balakrishnan,58,Female,9332169277,290305933879,Uttar Pradesh,Kanpur,Saharsa,Mechanic,6697,80364,6,No,None,No,No,Yes,No,33.567164,82.274575
BEN00214,Madhav Narang,29,Male,4025690708,165814312825,Rajasthan,Jaipur,Thoothukudi,Shopkeeper,33490,401880,4,Yes,AAY,No,No,Yes,No,28.791191,94.644643
BEN00215,Lila Garde,36,Male,9390875614,580815977558,Madhya Pradesh,Bhopal,Tadipatri,Shopkeeper,50826,609912,2,Yes,PHH,No,No,Yes,No,11.957098,72.567613
BEN00216,Jack Ratta,40,Female,3321650060,950378970824,Rajasthan,Kota,Etawah,Nurse,32260,387120,3,Yes,AAY,No,No,Yes,No,35.512247,79.356441
BEN00217,Zarna Butala,41,Female,6220803164,837484392579,Gujarat,Ahmedabad,Secunderabad,Shopkeeper,31953,383436,2,No,None,No,No,Yes,No,12.868735,93.674287
BEN00218,Amrita Master,19,Female,1185717312,284550887103,Maharashtra,Nashik,Aizawl,Farmer,30483,365796,4,No,None,No,No,Yes,No,19.192176,89.24495
BEN00219,Chanakya Prabhu,66,Female,4435743261,137992260600,Rajasthan,Ajmer,Sri Ganganagar,Electrician,52197,626364,2,No,None,No,No,No,No,12.717039,70.137572
BEN00220,Lohit Solanki,58,Female,3433926508,875167451981,Maharashtra,Mumbai,Nizamabad,Shopkeeper,16726,200712,2,Yes,AAY,No,Yes,Yes,No,25.226886,85.795697
BEN00221,Alexander Suri,39,Female,4223460269,529709912209,Madhya Pradesh,Jabalpur,Durgapur,Retired,23591,283092,1,Yes,PHH,No,Yes,Yes,No,16.164169,74.8889
BEN00222,Frederick Gulati,80,Male,7094633094,420568587905,Gujarat,Bhavnagar,Panvel,Electrician,10144,121728,6,Yes,PHH,Yes,No,Yes,Yes,10.81262,74.001637
BEN00223,Zayyan Chhabra,32,Female,8234452339,590427639369,Madhya Pradesh,Jabalpur,Hospet,Driver,55096,661152,8,No,None,No,Yes,Yes,No,18.759595,79.06191
BEN00224,Watika Kapadia,74,Female,2265900083,553297071863,Madhya Pradesh,Indore,Tiruchirappalli,Labourer,37524,450288,4,No,None,No,Yes,Yes,No,10.485512,77.96995
BEN00225,Anay Date,88,Male,3092678551,137427657989,Gujarat,Surat,Gurgaon,Electrician,53738,644856,7,No,None,No,No,Yes,No,21.811606,70.289696
BEN00226,Kevin Gola,84,Male,6738730645,320913331850,Gujarat,Bhavnagar,Raebareli,Farmer,18765,225180,8,Yes,AAY,No,No,No,No,20.277872,96.660118
BEN00227,Ishanvi Sankar,51,Female,9116964374,961237845951,Uttar Pradesh,Prayagraj,Guna,Farmer,11783,141396,2,Yes,PHH,No,No,Yes,No,30.809969,86.06868
BEN00228,Champak Morar,71,Male,7856385550,522041253196,Rajasthan,Jaipur,Gurgaon,Student,22424,269088,2,No,None,No,Yes,Yes,No,33.523938,93.458913
BEN00229,Umang Jhaveri,78,Male,9741406762,152560002879,Rajasthan,Udaipur,Muzaffarnagar,Tailor,25570,306840,5,No,None,No,No,Yes,No,33.797652,77.613328
BEN00230,Yashawini Hegde,65,Male,4707898554,393435895045,Rajasthan,Kota,Sikar,Driver,47284,567408,5,Yes,AAY,No,No,Yes,No,16.713933,89.567986
BEN00231,Dhruv Saraf,29,Male,4964782102,169402258203,Rajasthan,Udaipur,Ulhasnagar,Shopkeeper,60896,730752,4,No,None,No,No,Yes,No,31.809504,82.942821
BEN00232,Bachittar Kale,69,Male,5399059096,504903650217,Maharashtra,Aurangabad,Solapur,Farmer,6794,81528,3,Yes,PHH,No,No,Yes,Yes,34.622901,88.434384
BEN00233,Arjun Biswas,68,Male,8326763515,201742838358,Rajasthan,Udaipur,Faridabad,Shopkeeper,7005,84060,4,Yes,PHH,No,Yes,No,Yes,12.741895,93.940266
BEN00234,Wyatt Nair,67,Male,5937767843,945967417631,Maharashtra,Mumbai,Naihati,Tailor,24352,292224,4,No,None,No,No,Yes,No,22.885156,93.074268
BEN00235,Nidhi Pai,34,Male,0822780450,376849288425,Madhya Pradesh,Jabalpur,Singrauli,Tailor,4109,49308,4,Yes,PHH,No,No,No,Yes,33.969006,92.695999
BEN00236,Elijah Manda,56,Female,8971525116,218903649035,Uttar Pradesh,Varanasi,New Delhi,Retired,16410,196920,1,No,None,No,No,Yes,No,25.219404,76.197629
BEN00237,Saanvi Koshy,61,Female,7501807783,992504356319,Rajasthan,Jaipur,Lucknow,Student,45616,547392,5,Yes,AAY,No,No,Yes,No,30.198757,94.090924
BEN00238,Qushi More,58,Male,2556932550,309663186661,Gujarat,Vadodara,Dehradun,Farmer,6336,76032,8,No,None,No,No,Yes,No,24.907687,96.847858
BEN00239,Mahika Maharaj,86,Female,0280180472,987877915856,Maharashtra,Pune,Morena,Labourer,49988,599856,5,No,None,No,No,Yes,No,21.652645,89.486648
BEN00240,Watika Sant,60,Male,0995803158,615901943089,Gujarat,Surat,Rajpur Sonarpur,Teacher,32131,385572,6,Yes,PHH,No,No,No,No,24.98155,81.449058
BEN00241,Saksham Chowdhury,27,Female,9707536575,256584077006,Madhya Pradesh,Ujjain,Coimbatore,Driver,28499,341988,2,No,None,No,No,Yes,No,11.983593,73.808601
BEN00242,Jack Agate,28,Female,3959478842,957977996481,Maharashtra,Pune,Siliguri,Homemaker,46598,559176,3,Yes,AAY,Yes,No,Yes,Yes,30.170028,82.197736
BEN00243,Krish Nadig,73,Female,7785687265,308439202956,Madhya Pradesh,Bhopal,Ozhukarai,Shopkeeper,55873,670476,7,No,None,No,Yes,Yes,No,35.55199,93.868185
BEN00244,Banjeet Vaidya,49,Male,8995118087,755069650703,Madhya Pradesh,Gwalior,Nagaon,Teacher,48134,577608,5,Yes,AAY,No,No,Yes,No,35.505438,81.221863
BEN00245,Hemangini Shukla,73,Male,0525290641,332491758517,Gujarat,Rajkot,Saharanpur,Farmer,47922,575064,8,Yes,PHH,No,No,No,No,14.62413,89.087896
BEN00246,Yashoda Majumdar,82,Male,7567484458,155811726647,Madhya Pradesh,Ujjain,Ahmedabad,Mechanic,19143,229716,6,No,None,No,No,Yes,No,23.50727,69.409022
BEN00247,Sanya Chada,24,Male,2615367332,398587454580,Madhya Pradesh,Gwalior,Ajmer,Teacher,57627,691524,8,Yes,AAY,No,No,Yes,No,20.205272,70.928416
BEN00248,Arya Sodhi,35,Female,7516299360,423882436813,Gujarat,Bhavnagar,Gopalpur,Student,16751,201012,2,Yes,PHH,No,No,Yes,No,36.220472,78.379733
BEN00249,Nakul Balasubramanian,88,Female,5533882845,894891279372,Uttar Pradesh,Lucknow,Jaipur,Driver,30222,362664,8,Yes,PHH,Yes,No,No,Yes,35.533934,90.60626
BEN00250,Orinder Dhillon,47,Female,1384331304,913578454423,Madhya Pradesh,Indore,Dharmavaram,Teacher,41800,501600,5,No,None,Yes,Yes,Yes,Yes,18.446225,87.626229
BEN00251,Devansh Halder,23,Male,8944602574,539807990517,Madhya Pradesh,Gwalior,Unnao,Shopkeeper,21139,253668,3,Yes,AAY,No,No,Yes,No,31.633964,73.303213
BEN00252,Kevin Sekhon,67,Female,9723631161,726215958920,Rajasthan,Kota,Latur,Labourer,58278,699336,3,Yes,AAY,No,Yes,No,No,20.064804,85.131759
BEN00253,Parth Anand,66,Female,7062745213,678437300202,Rajasthan,Jodhpur,Kamarhati,Labourer,6777,81324,3,No,None,No,No,Yes,Yes,15.586773,77.1129
BEN00254,Abhiram Agate,46,Female,4682518164,158467020497,Gujarat,Bhavnagar,Pudukkottai,Tailor,15483,185796,7,No,None,No,No,Yes,No,12.310979,91.966697
BEN00255,Pallavi Bhatti,82,Female,6108689996,999380226336,Madhya Pradesh,Bhopal,Nagercoil,Student,67990,815880,3,Yes,AAY,No,No,No,No,14.458489,86.656202
BEN00256,Adya Tara,76,Female,3615616858,710039252993,Uttar Pradesh,Lucknow,Tezpur,Retired,61733,740796,2,No,None,No,Yes,Yes,No,8.515305,79.69975
BEN00257,Tanvi Shanker,29,Female,3748277400,781900861119,Gujarat,Ahmedabad,Tirunelveli,Electrician,69628,835536,4,No,None,No,No,No,No,32.485206,77.627206
BEN00258,Praneel Mandal,64,Female,5309073200,218979596591,Gujarat,Vadodara,Unnao,Mechanic,17945,215340,2,No,None,No,No,No,No,16.467523,83.137568
BEN00259,Sanya Chaudhry,81,Male,0635313144,217415530552,Madhya Pradesh,Bhopal,Haridwar,Mason,56636,679632,2,Yes,AAY,No,Yes,No,No,31.91207,73.526784
BEN00260,Qarin Viswanathan,33,Female,6053745280,956881765075,Rajasthan,Jaipur,Mira-Bhayandar,Tailor,62950,755400,3,No,None,Yes,No,Yes,Yes,32.325667,82.005027
BEN00261,Devansh Garg,40,Male,7893160697,373857313866,Uttar Pradesh,Prayagraj,Gurgaon,Tailor,16573,198876,7,No,None,No,No,No,No,36.405522,94.561397
BEN00262,Jasmit Bhalla,61,Female,8679579547,319976811274,Maharashtra,Nashik,Alwar,Nurse,62355,748260,3,Yes,PHH,No,No,Yes,No,29.367741,84.053865
BEN00263,Varsha Hora,55,Female,8206448234,834193192808,Uttar Pradesh,Prayagraj,Ichalkaranji,Shopkeeper,20389,244668,3,No,None,No,No,Yes,No,24.306126,84.901382
BEN00264,Utkarsh Patla,54,Female,7214205461,856180673050,Rajasthan,Udaipur,Jalandhar,Teacher,4673,56076,2,Yes,AAY,No,No,Yes,Yes,27.81832,72.246423
BEN00265,Pallavi Wadhwa,87,Male,7708895361,416522461756,Maharashtra,Pune,Pallavaram,Electrician,50013,600156,8,Yes,PHH,No,No,No,No,22.816747,91.108176
BEN00266,Arya Sinha,67,Female,7109815416,506508485742,Madhya Pradesh,Jabalpur,Darbhanga,Electrician,43980,527760,1,Yes,PHH,No,No,No,No,34.433105,88.434243
BEN00267,Patrick Pant,43,Male,6503238035,242868821202,Gujarat,Bhavnagar,Rohtak,Tailor,41558,498696,8,Yes,AAY,No,Yes,Yes,No,9.178393,76.094255
BEN00268,Zarna Raju,50,Male,8773310898,829470731668,Uttar Pradesh,Prayagraj,Bhilwara,Farmer,46327,555924,8,No,None,No,Yes,Yes,No,30.436168,86.135633
BEN00269,Gauri Minhas,88,Female,5526409465,482646992483,Maharashtra,Nashik,Machilipatnam,Driver,12552,150624,6,No,None,No,No,No,Yes,20.062006,83.574043
BEN00270,Rachit Ramanathan,60,Female,5538545611,808259419260,Uttar Pradesh,Kanpur,Durgapur,Labourer,50290,603480,5,Yes,AAY,No,No,No,No,27.399216,80.92435
BEN00271,Nidra Pall,49,Male,3487317823,511331141043,Gujarat,Bhavnagar,Serampore,Teacher,45065,540780,7,No,None,No,No,Yes,No,8.716466,82.989167
BEN00272,Vaishnavi Kanda,75,Female,4208918104,106585068877,Gujarat,Bhavnagar,Kulti,Driver,8747,104964,5,No,None,No,No,No,Yes,36.177234,90.426237
BEN00273,Vyanjana Bhalla,45,Female,3954762290,270450259134,Madhya Pradesh,Bhopal,Kalyan-Dombivli,Retired,16621,199452,4,No,None,No,No,No,No,31.685876,70.091494
BEN00274,Warinder Doctor,60,Male,7007837385,574183493584,Madhya Pradesh,Jabalpur,Dibrugarh,Teacher,14471,173652,2,Yes,AAY,No,No,Yes,Yes,19.821351,81.082644
BEN00275,Robert Prashad,67,Male,5721478736,767014222315,Maharashtra,Mumbai,Satna,Student,3773,45276,2,No,None,No,No,Yes,Yes,11.077931,90.819865
BEN00276,Nikita Ahluwalia,74,Female,9684571523,257342028083,Madhya Pradesh,Indore,Pallavaram,Mechanic,54788,657456,1,No,None,No,Yes,Yes,No,32.634556,76.554376
BEN00277,Yahvi Om,19,Male,6105135742,333405065569,Maharashtra,Nagpur,Gwalior,Electrician,19152,229824,1,Yes,PHH,No,No,No,No,29.700601,94.202845
BEN00278,Pooja Ratti,36,Male,3904825043,705565963467,Rajasthan,Udaipur,Raichur,Homemaker,27116,325392,4,No,None,No,Yes,Yes,No,32.715283,92.690244
BEN00279,Yagnesh Verma,27,Female,7630593146,175675244061,Rajasthan,Udaipur,Rewa,Retired,11829,141948,5,Yes,AAY,No,No,Yes,No,27.008716,70.901307
BEN00280,Urishilla Borah,80,Female,2018435124,343892553084,Uttar Pradesh,Agra,Durgapur,Tailor,46036,552432,5,No,None,No,No,No,No,12.890546,77.083229
BEN00281,Zansi Bains,64,Male,9853918587,253873403927,Rajasthan,Kota,Bijapur,Driver,46458,557496,8,No,None,No,No,Yes,No,26.720997,70.377237
BEN00282,Amol Kibe,51,Male,2367645867,385836919742,Gujarat,Surat,Motihari,Mechanic,12882,154584,1,No,None,No,No,Yes,No,25.111053,94.282804
BEN00283,Onveer Mangat,78,Male,2198013521,110746726610,Gujarat,Bhavnagar,Berhampur,Student,50948,611376,7,Yes,PHH,No,No,Yes,No,22.801948,79.50677
BEN00284,Nirja Grewal,39,Male,9851403712,169714835019,Uttar Pradesh,Prayagraj,Tinsukia,Shopkeeper,61487,737844,3,Yes,PHH,No,No,No,No,9.172175,90.082699
BEN00285,Faras Goswami,47,Male,0330654986,404211018115,Maharashtra,Nagpur,Kavali,Labourer,30102,361224,6,Yes,PHH,No,No,Yes,No,28.408351,83.119814
BEN00286,Jalsa Varma,87,Male,8071069182,481683948607,Maharashtra,Aurangabad,Jehanabad,Electrician,52369,628428,7,Yes,PHH,No,No,Yes,No,22.974782,78.234042
BEN00287,Bhavini Basak,18,Male,5864336999,351947547483,Rajasthan,Ajmer,Ajmer,Shopkeeper,60658,727896,3,Yes,AAY,No,No,Yes,No,25.458588,91.691697
BEN00288,Manthan Sridhar,32,Female,1735605147,665344571298,Rajasthan,Kota,Kishanganj,Driver,65759,789108,8,Yes,AAY,No,No,Yes,No,24.631109,72.672745
BEN00289,Wridesh Nagar,36,Male,2382203402,336591488313,Madhya Pradesh,Ujjain,Tezpur,Retired,24802,297624,5,No,None,No,No,No,No,8.539981,88.866872
BEN00290,Aarush Garg,78,Female,0666431361,895289308987,Rajasthan,Udaipur,Saharanpur,Driver,25356,304272,4,No,None,No,No,No,No,26.07314,82.813342
BEN00291,George Chahal,26,Male,7777686639,778182243288,Maharashtra,Nashik,Kirari Suleman Nagar,Driver,52572,630864,7,Yes,PHH,Yes,No,No,Yes,25.55982,73.145243
BEN00292,Pushti Konda,86,Male,5766374799,505533749948,Gujarat,Ahmedabad,Avadi,Mechanic,15214,182568,8,No,None,No,No,Yes,No,27.678221,80.513408
BEN00293,Advik Mammen,72,Male,4141741241,193883918840,Madhya Pradesh,Ujjain,Jabalpur,Tailor,66192,794304,7,Yes,AAY,No,No,No,No,11.88261,81.837096
BEN00294,Wridesh Nigam,87,Female,2450876832,548033386307,Maharashtra,Aurangabad,Morena,Tailor,36791,441492,4,Yes,AAY,No,Yes,Yes,No,26.981838,87.945235
BEN00295,Rachita Wali,37,Female,3451729603,961364731894,Maharashtra,Mumbai,Erode,Retired,36244,434928,5,No,None,No,No,Yes,No,19.52617,73.907116
BEN00296,Janaki Talwar,40,Female,1753189442,352319940674,Gujarat,Vadodara,Alwar,Driver,66407,796884,5,No,None,No,No,Yes,No,32.794969,87.119203
BEN00297,Amrita Dass,30,Male,0744930545,980491018781,Rajasthan,Jodhpur,Muzaffarnagar,Farmer,69629,835548,7,No,None,No,No,Yes,No,12.661402,95.972537
BEN00298,Vasana Chaudhary,78,Female,0265893992,756973358051,Madhya Pradesh,Bhopal,Mehsana,Homemaker,14552,174624,2,Yes,PHH,No,No,Yes,Yes,27.029082,76.307608
BEN00299,Andrew Zacharia,81,Female,3535726534,775304884725,Madhya Pradesh,Bhopal,Ballia,Mechanic,4403,52836,4,No,None,No,No,Yes,Yes,25.385932,82.958595
BEN00300,Zehaan Nadig,64,Male,8698589281,176036477187,Uttar Pradesh,Lucknow,Gorakhpur,Homemaker,3037,36444,3,Yes,PHH,No,No,Yes,Yes,13.809001,68.445629
BEN00301,Devansh Sura,54,Female,3989794533,179708711980,Madhya Pradesh,Ujjain,Barasat,Teacher,48544,582528,5,Yes,AAY,No,No,Yes,No,13.076009,82.680905
BEN00302,Jasmit Kuruvilla,61,Male,3620767362,605438600468,Gujarat,Rajkot,Begusarai,Mechanic,36776,441312,5,No,None,No,No,No,No,17.850162,90.492365
